paper_id,scientist_id
W4391875950,A5082047323
W4391875950,A5100381568
W4391875950,A5100405107
W4391875950,A5007556253
W4391875950,A5053537780
W4391875950,A5054962566
W4391882690,A5052643110
W4391882690,A5111130782
W4391882690,A5025142115
W4391882690,A5064297603
W4391882690,A5090280900
W4391882690,A5043471977
W4391882690,A5013536211
W4391882690,A5004538875
W4391882690,A5023968977
W4391882690,A5107977996
W4391882690,A5029577244
W4391882690,A5087740245
W4391882690,A5087018640
W4391882690,A5074412713
W4391882690,A5103012558
W4391882690,A5111883209
W4391885076,A5100584715
W4391885076,A5101555874
W4391896278,A5027766205
W4391896278,A5010028672
W4391896278,A5082554835
W4391896278,A5019981822
W4391896278,A5100601538
W4391896278,A5083542521
W4391897214,A5022688258
W4391897214,A5011864443
W4391897214,A5008128129
W4391897214,A5084394256
W4391897214,A5008359350
W4391913754,A5102804723
W4391913754,A5084960189
W4391913754,A5101306221
W4391913754,A5101691987
W4391913754,A5019017874
W4391913754,A5065792572
W4391913754,A5100323446
W4391913754,A5115594921
W4391913754,A5100402958
W4391913754,A5086150710
W4391913754,A5084708809
W4391913754,A5087989980
W4391913754,A5100318569
W4391913754,A5103163374
W4391913754,A5101781459
W4391913754,A5100675116
W4391913754,A5077262940
W4391913754,A5073001285
W4391913754,A5100679233
W4391914499,A5064894039
W4391914499,A5093946275
W4391914499,A5093683941
W4391914499,A5093929250
W4391914499,A5093898132
W4391914499,A5093856486
W4391914499,A5093950070
W4391915476,A5084904054
W4391915476,A5042616131
W4391915476,A5100423331
W4391915476,A5047789721
W4391915476,A5100374338
W4391915476,A5056267428
W4391915476,A5088895343
W4391915476,A5101461826
W4391915476,A5001495208
W4391915476,A5024336975
W4391915476,A5100699028
W4391915476,A5079318560
W4391915476,A5004367841
W4391915476,A5048098045
W4391915476,A5060759067
W4391915476,A5021864650
W4391915476,A5019315143
W4391926647,A5113932787
W4391926647,A5065513785
W4391926647,A5011089626
W4391926647,A5101408837
W4391926647,A5100779279
W4391926647,A5061211337
W4391926647,A5029786087
W4391926647,A5019671436
W4391926647,A5100599506
W4391926647,A5068295637
W4391926647,A5100749138
W4391926647,A5100744706
W4391926647,A5017108318
W4391933626,A5104035511
W4391933626,A5112244458
W4391933626,A5102991570
W4391933626,A5090990741
W4391933626,A5102429246
W4391933626,A5056977440
W4391933626,A5020953442
W4391933626,A5101287302
W4391933626,A5073912741
W4391933626,A5050427402
W4391933626,A5101437085
W4391933626,A5100581638
W4391933626,A5062211076
W4391934149,A5073175973
W4391934149,A5072660342
W4391973094,A5017799494
W4391973094,A5063633741
W4391973094,A5103254608
W4391973094,A5036474348
W4391973094,A5071051042
W4391981586,A5006662743
W4391981586,A5076394811
W4391981586,A5067776084
W4391981586,A5060018565
W4391981586,A5005760188
W4391981586,A5002194740
W4391981586,A5031334041
W4391981586,A5059556259
W4391981586,A5048601910
W4391981586,A5011118754
W4391981586,A5077728009
W4391981586,A5090708727
W4391981586,A5015158101
W4391981586,A5077671611
W4391981586,A5084208769
W4391981586,A5075366947
W4391990857,A5026265495
W4391990857,A5090685657
W4391990857,A5093510075
W4391990857,A5102747216
W4391990857,A5102784082
W4391990857,A5081764848
W4392014503,A5037650611
W4392014503,A5005586704
W4392014503,A5101606008
W4392014503,A5100350405
W4392014503,A5101969448
W4392014503,A5102023975
W4392014503,A5031987022
W4392014503,A5100341096
W4392014503,A5101567840
W4392014503,A5088930540
W4392014503,A5046199578
W4392014503,A5016626585
W4392014503,A5104247124
W4392014503,A5044081754
W4392014503,A5101756761
W4392014503,A5101927700
W4392014503,A5060943510
W4392014503,A5051214456
W4392014503,A5091613583
W4392021302,A5111736260
W4392021302,A5033725334
W4392029097,A5104247414
W4392029097,A5009665162
W4392029097,A5052700634
W4392029097,A5093977474
W4392029097,A5026583282
W4392029097,A5112262283
W4392029097,A5093977475
W4392029097,A5102620555
W4392029097,A5016139336
W4392029097,A5102759846
W4392029110,A5067116958
W4392029110,A5038612569
W4392029110,A5050426287
W4392029110,A5072400207
W4392029110,A5077634240
W4392029110,A5115591427
W4392029110,A5079200195
W4392029110,A5060536774
W4392029110,A5074729988
W4392029110,A5009989142
W4392029110,A5068032424
W4392029110,A5077098386
W4392029110,A5033191706
W4392029110,A5048446979
W4392029110,A5082610705
W4392029110,A5012196997
W4392029110,A5077298724
W4392029110,A5073301416
W4392029110,A5113689778
W4392029110,A5003133890
W4392029110,A5038989241
W4392029110,A5014771501
W4392029110,A5090780457
W4392029110,A5052272801
W4392029110,A5042684212
W4392029110,A5051115285
W4392029110,A5108123484
W4392029110,A5056105163
W4392029110,A5010322165
W4392029110,A5009623017
W4392029110,A5006673441
W4392029110,A5008529320
W4392029110,A5050015004
W4392029110,A5006002318
W4392029110,A5032722918
W4392029110,A5083625945
W4392029110,A5049091175
W4392029110,A5113124728
W4392029110,A5017793957
W4392029110,A5042079657
W4392029110,A5005679973
W4392029110,A5073744290
W4392029110,A5041903265
W4392029110,A5040259463
W4392029110,A5046768397
W4392029110,A5005313542
W4392029110,A5003084338
W4392041470,A5093978557
W4392041470,A5076485059
W4392041470,A5103036496
W4392041470,A5032568462
W4392041470,A5103254393
W4392041470,A5036068985
W4392041470,A5060434411
W4392041470,A5058104401
W4392041470,A5089477556
W4392041470,A5021045413
W4392041470,A5072030166
W4392041470,A5080365363
W4392041470,A5100649922
W4392041470,A5077921350
W4392041470,A5036448016
W4392041470,A5008478119
W4392041470,A5045625549
W4392041470,A5029336572
W4392041470,A5025218580
W4392041470,A5090944141
W4392041470,A5038727374
W4392041470,A5069093620
W4392041470,A5088509061
W4392041470,A5039868033
W4392041470,A5109567367
W4392041470,A5079572059
W4392041470,A5077007622
W4392041470,A5071606253
W4392041470,A5012685236
W4392041470,A5037842761
W4392041470,A5075941997
W4392041470,A5036797519
W4392041470,A5084230739
W4392041470,A5000934027
W4392041470,A5017285963
W4392041470,A5064033579
W4392041470,A5021601857
W4392041470,A5113124855
W4392041470,A5101407985
W4392041470,A5045380172
W4392041470,A5071604972
W4392041470,A5047492630
W4392041470,A5023889820
W4392041470,A5067559447
W4392041470,A5078391768
W4392041470,A5003379719
W4392041470,A5009483038
W4392041470,A5031898772
W4392041470,A5041175834
W4392041470,A5090413585
W4392041470,A5079020749
W4392041470,A5026995526
W4392041470,A5053564495
W4392041470,A5013630760
W4392041470,A5108077305
W4392041470,A5068260742
W4392041470,A5101308063
W4392041470,A5101610015
W4392059519,A5084339326
W4392059519,A5044150538
W4392059519,A5080539290
W4392059519,A5022863903
W4392059519,A5115590177
W4392059519,A5100705180
W4392059519,A5101619571
W4392059519,A5100391885
W4392059547,A5062556934
W4392059547,A5015031536
W4392059547,A5027514937
W4392059547,A5102914656
W4392059547,A5048810559
W4392059547,A5018472593
W4392083786,A5025423290
W4392083786,A5104247839
W4392083786,A5073818070
W4392083786,A5078801311
W4392083786,A5113710900
W4392121699,A5100419226
W4392121699,A5101269555
W4392121699,A5100399793
W4392121699,A5057565514
W4392121699,A5100667629
W4392121699,A5100443472
W4392121699,A5102731692
W4392121699,A5100391343
W4392121699,A5061633389
W4392124979,A5112922868
W4392124979,A5010061250
W4392124979,A5025780450
W4392124979,A5043065898
W4392124979,A5080965667
W4392124979,A5003194414
W4392124979,A5073057060
W4392124979,A5102753356
W4392124979,A5089074892
W4392124979,A5061899912
W4392124979,A5082924494
W4392124979,A5021095019
W4392124979,A5049440929
W4392124979,A5039525847
W4392124979,A5051485142
W4392124979,A5109247403
W4392124979,A5009149109
W4392124979,A5045709974
W4392124979,A5041735776
W4392124979,A5112898723
W4392124979,A5081557024
W4392124979,A5012395020
W4392124979,A5052147753
W4392124979,A5011529063
W4392124979,A5012252175
W4392124979,A5044119496
W4392124979,A5046140518
W4392124979,A5101921582
W4392124979,A5000212235
W4392124979,A5109324147
W4392124979,A5088771820
W4392124979,A5082948610
W4392124979,A5111682460
W4392135732,A5047350976
W4392135732,A5039519781
W4392135732,A5030083560
W4392135732,A5090741969
W4392135732,A5111135169
W4392135732,A5068417558
W4392135732,A5088887553
W4392135732,A5063197083
W4392135732,A5017893678
W4392135732,A5081935762
W4392135732,A5025127149
W4392135732,A5059720562
W4392135732,A5043503442
W4392135732,A5000834773
W4392135732,A5111135168
W4392135732,A5068373508
W4392135732,A5088998527
W4392135732,A5000597778
W4392135732,A5063630764
W4392135732,A5022462599
W4392135732,A5054917382
W4392135732,A5077789520
W4392143573,A5100370343
W4392143573,A5013396481
W4392143573,A5064483661
W4392143573,A5061399480
W4392143573,A5061486056
W4392143573,A5075012334
W4392143573,A5083785658
W4392143573,A5000370035
W4392163948,A5007717900
W4392163948,A5062272001
W4392163948,A5027634608
W4392163948,A5039234629
W4392168284,A5020733462
W4392168284,A5102622011
W4392169541,A5093873602
W4392170190,A5059516768
W4392170190,A5027176957
W4392170190,A5021368902
W4392170190,A5100678182
W4392170190,A5100751296
W4392170190,A5100363014
W4392179209,A5025421446
W4392179209,A5074952419
W4392179209,A5022595214
W4392179209,A5108126708
W4392179209,A5051283740
W4392179209,A5000468911
W4392179209,A5013727067
W4392179209,A5074146576
W4392179209,A5068403686
W4392179209,A5061130528
W4392179209,A5068039944
W4392179209,A5029412852
W4392179209,A5036032282
W4392179209,A5000483058
W4392180209,A5094008224
W4392180209,A5013992412
W4392180209,A5018295795
W4392180209,A5085473140
W4392180209,A5054737736
W4392180209,A5111357609
W4392180209,A5017232290
W4392198879,A5100442815
W4392198879,A5084800413
W4392198879,A5100395671
W4392198879,A5102622497
W4392198879,A5103268522
W4392198879,A5109296953
W4392198879,A5070388803
W4392198879,A5100431810
W4392198879,A5063163179
W4392198879,A5067484865
W4392198879,A5019017598
W4392214441,A5035578405
W4392214441,A5084866996
W4392214441,A5093041492
W4392214441,A5073645764
W4392214441,A5014975077
W4392214441,A5010638537
W4392214441,A5042911644
W4392214441,A5083543950
W4392232598,A5026887649
W4392232598,A5092676077
W4392232598,A5112906138
W4392232598,A5044557306
W4392232598,A5039125650
W4392232598,A5005735935
W4392232598,A5070973787
W4392232598,A5034667545
W4392232598,A5113969884
W4392232598,A5088648537
W4392247433,A5100693880
W4392247433,A5101342032
W4392247433,A5041037485
W4392247433,A5100689967
W4392247433,A5087528544
W4392247433,A5039962474
W4392247433,A5073563643
W4392248191,A5020564650
W4392248191,A5067372736
W4392271693,A5048509546
W4392281265,A5003086045
W4392281265,A5030835183
W4392281265,A5071164102
W4392281265,A5072211804
W4392281265,A5073037699
W4392281265,A5100383866
W4392281265,A5085354764
W4392281265,A5056336513
W4392281265,A5057554500
W4392281265,A5038405190
W4392281265,A5104250690
W4392282687,A5069987589
W4392282687,A5078578869
W4392282687,A5025895956
W4392282687,A5046772769
W4392282687,A5022114846
W4392282687,A5034683761
W4392282687,A5113792751
W4392282687,A5006229852
W4392282687,A5049781526
W4392282687,A5094029092
W4392282687,A5111137770
W4392282687,A5051719575
W4392282687,A5069669030
W4392298563,A5058100713
W4392298563,A5085750930
W4392298563,A5100321453
W4392298563,A5010128421
W4392301939,A5030898354
W4392301939,A5011646264
W4392301939,A5083280788
W4392301939,A5039373429
W4392301939,A5101825240
W4392301939,A5071062546
W4392301939,A5103109813
W4392301939,A5100441196
W4392303054,A5015473918
W4392303054,A5014611244
W4392303054,A5080722354
W4392303054,A5026269100
W4392303054,A5043064148
W4392303054,A5069337573
W4392303054,A5068446974
W4392303054,A5000568505
W4392303054,A5112882621
W4392303054,A5103127347
W4392303054,A5079485962
W4392304778,A5057437394
W4392304778,A5094034139
W4392304778,A5094034140
W4392348737,A5038756319
W4392348737,A5101460827
W4392348737,A5112992640
W4392348737,A5020568479
W4392349599,A5101033541
W4392349599,A5077280830
W4392349599,A5070779923
W4392349599,A5032363089
W4392349599,A5101490202
W4392349599,A5008688981
W4392349599,A5100353880
W4392355928,A5038339188
W4392355928,A5036265557
W4392355928,A5065746943
W4392355928,A5013962644
W4392360475,A5002683951
W4392360475,A5080891269
W4392360475,A5064201189
W4392362609,A5078410186
W4392362609,A5103120458
W4392362609,A5111071295
W4392362609,A5109653981
W4392362609,A5001906215
W4392362609,A5083493705
W4392381163,A5062251029
W4392381163,A5100358099
W4392381163,A5009369469
W4392381182,A5102973601
W4392404267,A5020435774
W4392404267,A5031766295
W4392404267,A5054492368
W4392404267,A5100658575
W4392404267,A5100324303
W4392429510,A5090039357
W4392429510,A5016500934
W4392429510,A5033090462
W4392429510,A5048086609
W4392429510,A5085297918
W4392446346,A5080230441
W4392446346,A5103032269
W4392446346,A5072342128
W4392446346,A5076241195
W4392451245,A5014440215
W4392451245,A5076423165
W4392451245,A5054135293
W4392451245,A5070105243
W4392451245,A5015334574
W4392451245,A5054003403
W4392451245,A5050625997
W4392452962,A5049617212
W4392452962,A5000814220
W4392452962,A5012410522
W4392455563,A5007918444
W4392455563,A5042718225
W4392455563,A5100334000
W4392455563,A5100646116
W4392455563,A5100529245
W4392455563,A5102625295
W4392460443,A5048464247
W4392460443,A5100357838
W4392460443,A5042019588
W4392460443,A5079376363
W4392469094,A5023225728
W4392469094,A5014705958
W4392469094,A5009486536
W4392469094,A5017387195
W4392469094,A5082302230
W4392469094,A5008787111
W4392469094,A5103593068
W4392469094,A5039145982
W4392469094,A5044390360
W4392469094,A5008617682
W4392469094,A5090707776
W4392469094,A5111236759
W4392469094,A5001930086
W4392542906,A5063337705
W4392542906,A5029398339
W4392542906,A5108710409
W4392542906,A5014613098
W4392542906,A5000391768
W4392542906,A5074975947
W4392542906,A5057849200
W4392542906,A5102740928
W4392542906,A5031591368
W4392542906,A5007239425
W4392542906,A5100713900
W4392542906,A5061072132
W4392542906,A5040119177
W4392542906,A5034365278
W4392542906,A5083061830
W4392542906,A5034211965
W4392542906,A5005744947
W4392542906,A5037620517
W4392542906,A5052579165
W4392542906,A5070576000
W4392547070,A5030756437
W4392547070,A5100350522
W4392547070,A5073691123
W4392547070,A5057604816
W4392547070,A5014095298
W4392547070,A5021151831
W4392547070,A5056443409
W4392549032,A5042816449
W4392549032,A5037497851
W4392549032,A5113135804
W4392549032,A5014047614
W4392549032,A5065737816
W4392549032,A5103220254
W4392549032,A5073723047
W4392549032,A5102663084
W4392557826,A5045670851
W4392557826,A5046604438
W4392557826,A5059808008
W4392588729,A5074340874
W4392588729,A5028848817
W4392588729,A5100669129
W4392588729,A5090259454
W4392588729,A5100452197
W4392588729,A5063962175
W4392588729,A5100338582
W4392588729,A5101730129
W4392588729,A5076179797
W4392588729,A5081116776
W4392588729,A5101553025
W4392597393,A5019485654
W4392597393,A5053087229
W4392597393,A5046932848
W4392597393,A5021615185
W4392597393,A5003808101
W4392626248,A5094108734
W4392626248,A5001476775
W4392626248,A5102783068
W4392631640,A5081329073
W4392631640,A5074439423
W4392631640,A5060408190
W4392631640,A5031994173
W4392631640,A5004145358
W4392631640,A5100721564
W4392631640,A5085695411
W4392631640,A5100447558
W4392631640,A5100410352
W4392631640,A5052005561
W4392657598,A5101455767
W4392657598,A5000033522
W4392657598,A5021297955
W4392657598,A5100784131
W4392657598,A5040762302
W4392657598,A5101554049
W4392657598,A5064974185
W4392657598,A5080879027
W4392657598,A5070307451
W4392681677,A5073534057
W4392681677,A5043953804
W4392681677,A5101996735
W4392681677,A5100404745
W4392681677,A5113835534
W4392732567,A5053933571
W4392732567,A5100401943
W4392732567,A5032340921
W4392732567,A5088671256
W4392732567,A5091362073
W4392732567,A5025017321
W4392740340,A5000627937
W4392740340,A5073547618
W4392740340,A5109795586
W4392740340,A5058775682
W4392740340,A5100716495
W4392740340,A5069765087
W4392740340,A5100679233
W4392764959,A5062268122
W4392764959,A5060756190
W4392764959,A5052154111
W4392764959,A5102002755
W4392764959,A5102671255
W4392764959,A5100629513
W4392774538,A5101793132
W4392774538,A5088780306
W4392774538,A5109691348
W4392774538,A5042356208
W4392784125,A5025256427
W4392784125,A5083976878
W4392784125,A5100415071
W4392784125,A5101712333
W4392784125,A5103759685
W4392784125,A5106892167
W4392784125,A5113878009
W4392784125,A5111755242
W4392784125,A5065159739
W4392784125,A5051000940
W4392797977,A5056810310
W4392797977,A5083498877
W4392797977,A5071389672
W4392797977,A5100456013
W4392797977,A5041255798
W4392797977,A5039488921
W4392797977,A5070705941
W4392868640,A5012585016
W4392868640,A5092229369
W4392868640,A5014509810
W4392868640,A5073007862
W4392868640,A5046133578
W4392868640,A5009386864
W4392877704,A5029542243
W4392877704,A5080721826
W4392877704,A5042524195
W4392877704,A5017528789
W4392885192,A5103105065
W4392885192,A5111810786
W4392885192,A5016554384
W4392885192,A5108634039
W4392885192,A5000029372
W4392893759,A5023243027
W4392908041,A5032380297
W4392908041,A5007305653
W4392908041,A5000157478
W4392914257,A5102032651
W4392914257,A5081973419
W4392914257,A5075780735
W4392914257,A5067949900
W4392914257,A5078290846
W4392914257,A5006485558
W4392947289,A5082974631
W4392954098,A5101307824
W4392954098,A5100341065
W4392954098,A5023389264
W4392954098,A5111150065
W4392954098,A5045166062
W4392954098,A5100728380
W4392976273,A5102274266
W4392976273,A5053352252
W4392976273,A5053211444
W4392979878,A5091000797
W4392979878,A5032605718
W4392979878,A5036199208
W4392979878,A5089137593
W4392979878,A5041237925
W4392979878,A5004922793
W4393001808,A5032239293
W4393001808,A5048182595
W4393001808,A5085221201
W4393001808,A5100322712
W4393001808,A5106710451
W4393028899,A5050326501
W4393028899,A5102516031
W4393028899,A5042878537
W4393043396,A5002287023
W4393043396,A5000733084
W4393043396,A5021150204
W4393043396,A5061029964
W4393043396,A5044470069
W4393043396,A5030822047
W4393043396,A5100434325
W4393043396,A5068464260
W4393043396,A5042665158
W4393046160,A5011958520
W4393046160,A5019254933
W4393046160,A5102633535
W4393046160,A5000052427
W4393046160,A5023918274
W4393046160,A5016213747
W4393046160,A5016556995
W4393046160,A5064923590
W4393046160,A5035489654
W4393046160,A5089109611
W4393046160,A5064679425
W4393046160,A5010447559
W4393058845,A5035565603
W4393077674,A5115695120
W4393077674,A5110449024
W4393077674,A5074618484
W4393077674,A5010446031
W4393077674,A5049910998
W4393077674,A5101985176
W4393077674,A5015869047
W4393084820,A5004891535
W4393084820,A5004028254
W4393084820,A5072084563
W4393084820,A5021335693
W4393084820,A5060791282
W4393084820,A5063177685
W4393084820,A5019401898
W4393084820,A5020254907
W4393084820,A5034800178
W4393084820,A5003235267
W4393084820,A5003301011
W4393084820,A5002180432
W4393084820,A5086895898
W4393148430,A5071784615
W4393148430,A5100373492
W4393148430,A5016169949
W4393148430,A5100312322
W4393148430,A5047962986
W4393153901,A5015702921
W4393153901,A5025254137
W4393153901,A5113239038
W4393153901,A5087885961
W4393153901,A5014565671
W4393193317,A5100348277
W4393193317,A5010724546
W4393193317,A5100325566
W4393193317,A5039417102
W4393193317,A5100699477
W4393201001,A5077175491
W4393201001,A5016351273
W4393201001,A5015806935
W4393201001,A5035764960
W4393201001,A5076669148
W4393201001,A5086321606
W4393201001,A5070823885
W4393201001,A5043638333
W4393201001,A5101955577
W4393201001,A5008300120
W4393201001,A5013660584
W4393201001,A5037697207
W4393201001,A5080156795
W4393258143,A5052336257
W4393258143,A5111642138
W4393258143,A5069921544
W4393258143,A5007171888
W4393258143,A5047405251
W4393258143,A5010622828
W4393258143,A5113756286
W4393258143,A5049954619
W4393258143,A5015360293
W4393258143,A5003503913
W4393258143,A5107887160
W4393258143,A5075621043
W4393258143,A5030387537
W4393258143,A5113296447
W4393261725,A5000962411
W4393261725,A5074499793
W4393261725,A5019595553
W4393261725,A5102865101
W4393261725,A5100328860
W4393261725,A5048935989
W4393261725,A5001811543
W4393267590,A5008382241
W4393267590,A5064920670
W4393267590,A5017627553
W4393267590,A5025524774
W4393267590,A5028485156
W4393267590,A5066010665
W4393267590,A5011204409
W4393271511,A5040578542
W4393271511,A5092500983
W4393271511,A5063801444
W4393271511,A5078245337
W4393271511,A5040065940
W4393271511,A5021197768
W4393306715,A5062659591
W4393306715,A5008460302
W4393306715,A5068468299
W4393335624,A5035786249
W4393335624,A5038486950
W4393335624,A5061305449
W4393335624,A5047247329
W4393335624,A5037235038
W4393336538,A5085640653
W4393377976,A5104245747
W4393377976,A5082596080
W4393377976,A5086258447
W4393377976,A5064884148
W4393383874,A5039504311
W4393383874,A5049594674
W4393383874,A5100409905
W4393383874,A5068577195
W4393383874,A5057542744
W4393383874,A5100587112
W4393383874,A5043576906
W4393383874,A5014611868
W4393383874,A5019936302
W4393383874,A5036297610
W4393383874,A5042841794
W4393383874,A5007830024
W4393524752,A5010486958
W4393524752,A5065928902
W4393524752,A5029689781
W4393524752,A5070967174
W4393524752,A5110806075
W4393524752,A5008487747
W4393524752,A5013066121
W4393524752,A5046186320
W4393524752,A5102825415
W4393524752,A5020117122
W4393524752,A5091801187
W4393524752,A5038778271
W4393524752,A5000718315
W4393524752,A5016263949
W4393524752,A5035859456
W4393524752,A5075792907
W4393858523,A5070644094
W4393858523,A5051166608
W4393858523,A5007223613
W4393859654,A5100337328
W4393859654,A5034196412
W4393859654,A5102897054
W4393859654,A5100692766
W4393859654,A5028939364
W4393859654,A5033710294
W4393859654,A5070179771
W4393859654,A5045708567
W4393859654,A5108316999
W4393859654,A5112661532
W4393859654,A5100437093
W4393859654,A5100438640
W4393859654,A5068499737
W4393864222,A5037290727
W4393864222,A5047261124
W4393864222,A5057301328
W4393864222,A5055129091
W4393864222,A5101521231
W4393864222,A5032721795
W4393864222,A5073415346
W4393864222,A5033294815
W4393864222,A5102836671
W4393864222,A5002682683
W4393864222,A5025499666
W4393864222,A5080475278
W4393864222,A5043840057
W4393864222,A5022854492
W4393864222,A5028284770
W4393864989,A5094357862
W4393864989,A5019780493
W4393864989,A5072806966
W4393864989,A5046243571
W4393910198,A5030339992
W4393910198,A5081936194
W4393910198,A5076679564
W4393910198,A5090362709
W4393930511,A5083966711
W4393930511,A5006216493
W4393930511,A5100348768
W4393930511,A5100722286
W4393930511,A5100354818
W4393932474,A5100446908
W4393932474,A5111035238
W4393932474,A5059445221
W4393932474,A5046244719
W4393932474,A5074314607
W4393933510,A5094582531
W4393933510,A5094582532
W4393935298,A5036265838
W4393935298,A5020714393
W4393935298,A5090907266
W4393949168,A5103097031
W4393949168,A5079276455
W4393949168,A5100320943
W4393949168,A5089498883
W4393949168,A5010044441
W4393949168,A5084212238
W4393949168,A5002828825
W4393949518,A5089273582
W4393949518,A5088812458
W4393949518,A5022821210
W4393949518,A5101947716
W4393949518,A5023703051
W4393949518,A5030228684
W4394564676,A5111720565
W4394564676,A5008709353
W4394564676,A5101828172
W4394564676,A5112908713
W4394564676,A5114147400
W4394593420,A5102811379
W4394593420,A5091521083
W4394593420,A5051485821
W4394593420,A5101333373
W4394593420,A5100414775
W4394603154,A5093485183
W4394603154,A5100784147
W4394603154,A5036941068
W4394603154,A5021776835
W4394603154,A5072712960
W4394603154,A5071438305
W4394603154,A5065531546
W4394617105,A5025589482
W4394617105,A5088119218
W4394617105,A5031084180
W4394617105,A5051271415
W4394617105,A5005281877
W4394617105,A5079931011
W4394617105,A5020514362
W4394617105,A5100671644
W4394767601,A5058211317
W4394767601,A5101451884
W4394767601,A5068763723
W4394767601,A5089649319
W4394767601,A5103097738
W4394767601,A5066993655
W4394767601,A5095381300
W4394767601,A5083392542
W4394775577,A5092826563
W4394775577,A5094224517
W4394775577,A5093856486
W4394785689,A5081604245
W4394785689,A5028431902
W4394785689,A5041393655
W4394785689,A5031719989
W4394785689,A5030174039
W4394785689,A5101913769
W4394785689,A5101869930
W4394809656,A5005873416
W4394809656,A5066349138
W4394820367,A5108050196
W4394820367,A5019132530
W4394820367,A5071087797
W4394820367,A5100376569
W4394841773,A5079066177
W4394841773,A5013009042
W4394841773,A5006851054
W4394841773,A5101677094
W4394841773,A5080018418
W4394841773,A5054002392
W4394858540,A5089826027
W4394858540,A5056714780
W4394858540,A5027610292
W4394858540,A5113183515
W4394858540,A5046984324
W4394858540,A5110315066
W4394858540,A5100401803
W4394858540,A5068816309
W4394858540,A5089714071
W4394858540,A5053355651
W4394990365,A5066570575
W4394990365,A5079378300
W4394990365,A5040787175
W4394990365,A5025726379
W4394990365,A5002008884
W4394990365,A5013595836
W4394990365,A5071632594
W4394990365,A5016964042
W4394992892,A5014624926
W4394992892,A5056935885
W4394992892,A5083572186
W4394992892,A5064970996
W4394992892,A5095828242
W4394992892,A5102066867
W4394992892,A5095828243
W4394992892,A5004177462
W4394992892,A5041529570
W4394992892,A5081239977
W4394992892,A5064556913
W4394992892,A5089802474
W4394992892,A5083796201
W4394995629,A5059266112
W4394995629,A5023926716
W4394995629,A5050448210
W4394995629,A5045620709
W4394995629,A5081101063
W4394995629,A5009665162
W4394995629,A5048557755
W4394995629,A5049283906
W4394995629,A5048638524
W4394995629,A5079691101
W4395004761,A5100590009
W4395004761,A5058212447
W4395004761,A5101582535
W4395004761,A5069802666
W4395004761,A5033023612
W4395004761,A5100381502
W4395005331,A5001940281
W4395005331,A5100403748
W4395005331,A5006299196
W4395005331,A5071438305
W4395005331,A5090109735
W4395011257,A5100656092
W4395011257,A5056057988
W4395011257,A5061921442
W4395011257,A5101815066
W4395011257,A5100600761
W4395011257,A5022153568
W4395011257,A5101820323
W4395011257,A5100340214
W4395011257,A5073193071
W4395011257,A5100639083
W4395011257,A5026856311
W4395025834,A5051050719
W4395025834,A5084936290
W4395025834,A5050023117
W4395025834,A5029882049
W4395036675,A5052332942
W4395036675,A5007946663
W4395036675,A5028014969
W4395036675,A5000154040
W4395036675,A5049517273
W4395036675,A5078375486
W4395036675,A5054842214
W4395036675,A5057363429
W4395036675,A5068468536
W4395036675,A5061890959
W4395036675,A5025428477
W4395036675,A5035652649
W4395036675,A5081145728
W4395036675,A5042841356
W4395036675,A5056425742
W4395036675,A5038843717
W4395036675,A5026526510
W4395079216,A5009441423
W4395079216,A5025929751
W4395079216,A5043063276
W4395079216,A5100377251
W4395079216,A5020433061
W4395079216,A5103055527
W4395079216,A5013239477
W4395079216,A5100758648
W4395079216,A5006066466
W4395079216,A5072070822
W4395079216,A5100456801
W4395079216,A5027227568
W4395079216,A5100733691
W4395083146,A5053018031
W4395083146,A5058047939
W4395083146,A5045765572
W4395083146,A5045754946
W4395083146,A5102016535
W4395083146,A5113528295
W4395083146,A5100386219
W4395083146,A5101962642
W4395083146,A5007243313
W4395083146,A5019068861
W4395083146,A5077414930
W4395083146,A5100338921
W4395083146,A5109763133
W4395083146,A5069311881
W4395115917,A5006242246
W4395115917,A5060937860
W4395115917,A5101961350
W4395115917,A5023403556
W4395115917,A5057176691
W4395115917,A5065388273
W4395450290,A5100442044
W4395450290,A5020731826
W4395450290,A5029619272
W4395450290,A5115695045
W4395450290,A5102799323
W4395450290,A5019813900
W4395450290,A5100740018
W4395451318,A5040048786
W4395451318,A5084202687
W4395451318,A5062423067
W4395451318,A5039619642
W4395451318,A5022956843
W4395451318,A5046649977
W4395451318,A5060715268
W4395451318,A5046264812
W4395451318,A5046119929
W4395451318,A5069056234
W4395451318,A5107791478
W4395451318,A5085364028
W4395452805,A5110566594
W4395662810,A5104288249
W4395662810,A5083202923
W4395662810,A5027784639
W4395662810,A5051674509
W4395662810,A5026136102
W4395662810,A5083412717
W4395668803,A5080814193
W4395668803,A5055438935
W4395668803,A5050143577
W4395668803,A5075891649
W4395668803,A5023140963
W4395668803,A5000181957
W4395668803,A5044321397
W4395668803,A5090219547
W4395668803,A5000026480
W4395702347,A5072226296
W4395702347,A5085653366
W4395958989,A5014489850
W4395961526,A5009991789
W4395961526,A5013723533
W4395961526,A5009202201
W4395961526,A5104441746
W4395961526,A5045599911
W4395961526,A5063830588
W4395961526,A5073163291
W4396214921,A5005703475
W4396214921,A5103023097
W4396214921,A5012788083
W4396214921,A5014893126
W4396214921,A5100637930
W4396214921,A5003513450
W4396214921,A5055546056
W4396218883,A5017471538
